user_id,age,gender,sessions_per_week,avg_session_duration,progress_score,mood_after,injury,dropout
8886,50,Female,4,56.6,50.2,Neutral,None,0
8887,56,Female,5,69.9,57.3,Fatigued,None,1
8888,55,Female,4,49.5,53.0,Energized,None,0
8889,52,Female,5,51.0,69.6,Neutral,None,0
8890,44,Female,3,57.3,38.1,Neutral,None,1
8891,59,Male,4,70.5,54.4,Neutral,None,0
8892,55,Male,7,86.2,68.2,Neutral,None,0
8893,55,Male,2,36.3,29.7,Neutral,None,0
8894,55,Female,6,57.3,57.1,Energized,None,0
8895,53,Male,3,34.7,43.9,Fatigued,None,0
8896,45,Female,4,51.2,59.8,Energized,Shoulder,1
8897,41,Female,5,44.3,55.0,Energized,Back,0
8898,53,Female,3,39.7,45.3,Energized,None,1
8899,55,Male,3,52.0,34.0,Energized,Knee,0
8900,59,Male,3,48.9,29.9,Energized,None,1
8901,52,Female,0,11.9,10.3,Neutral,None,0
8902,54,Male,3,60.7,45.6,Energized,None,1
8903,51,Male,2,29.1,44.5,Energized,None,1
8904,48,Male,6,50.4,36.0,Energized,None,0
8905,57,Male,1,22.6,22.5,Energized,None,0
8906,60,Male,3,38.4,40.2,Neutral,None,0
8907,53,Female,6,51.0,47.9,Fatigued,None,0
8908,59,Male,6,51.3,46.0,Neutral,None,0
8909,43,Female,4,25.4,29.3,Fatigued,Knee,1
8910,47,Male,4,51.3,29.2,Fatigued,None,0
8911,47,Female,2,42.3,45.7,Neutral,None,0
8912,55,Female,3,67.4,75.7,Fatigued,None,0
8913,49,Male,1,39.9,21.5,Fatigued,None,1
8914,60,Male,5,50.0,43.6,Energized,None,0
8915,56,Male,2,28.0,10.9,Fatigued,Back,0
8916,40,Female,4,49.0,33.5,Neutral,None,1
8917,57,Female,3,49.5,33.9,Neutral,None,0
8918,49,Female,3,40.0,47.1,Neutral,None,0
8919,60,Male,4,50.6,77.2,Neutral,Knee,0
8920,43,Male,5,74.0,54.8,Energized,Knee,0
8921,40,Male,2,36.2,19.1,Fatigued,Knee,0
8922,43,Male,3,26.1,16.4,Fatigued,Shoulder,0
8923,43,Female,1,43.7,31.4,Neutral,None,0
8924,43,Male,1,38.1,27.5,Energized,None,1
8925,56,Female,4,32.9,37.5,Fatigued,Back,1
8926,48,Female,2,44.3,27.7,Fatigued,None,1
8927,58,Female,0,20.0,23.6,Fatigued,Knee,1
8928,52,Male,5,59.4,62.3,Neutral,None,0
8929,43,Female,3,64.1,54.3,Neutral,None,0
8930,44,Female,1,33.2,25.3,Fatigued,Back,1
8931,52,Female,0,40.8,18.5,Fatigued,None,1
8932,55,Female,1,22.7,9.2,Fatigued,Back,1
8933,44,Female,3,29.8,35.1,Energized,None,0
8934,47,Female,4,70.2,59.3,Fatigued,None,1
8935,55,Male,4,53.1,52.2,Fatigued,None,0
8936,40,Female,1,41.4,10.1,Fatigued,None,1
8937,45,Female,4,61.5,54.1,Energized,None,1
8938,50,Female,3,39.7,31.8,Neutral,None,1
8939,55,Female,3,53.3,32.9,Neutral,None,0
8940,44,Male,5,61.7,63.1,Fatigued,None,0
8941,55,Female,2,27.1,25.3,Neutral,Back,0
8942,46,Female,1,50.1,53.6,Energized,Back,1
8943,58,Male,5,68.1,63.9,Fatigued,None,0
8944,40,Male,2,27.2,20.6,Fatigued,None,1
8945,48,Female,2,42.0,29.9,Energized,None,0
8946,57,Male,4,47.7,32.1,Neutral,None,0
8947,52,Male,4,64.2,64.4,Fatigued,None,0
8948,54,Male,5,40.9,48.6,Energized,None,1
8949,42,Female,2,76.0,51.3,Fatigued,None,1
8950,49,Male,3,43.3,26.0,Neutral,None,1
8951,48,Male,1,42.4,34.0,Fatigued,Knee,1
8952,52,Female,3,58.9,35.1,Energized,None,1
8953,55,Female,2,38.0,23.5,Fatigued,None,1
8954,42,Female,4,48.9,45.7,Neutral,None,0
8955,54,Male,0,25.0,6.7,Fatigued,Knee,1
8956,56,Female,0,21.1,2.6,Fatigued,None,1
8957,53,Male,3,47.7,38.3,Energized,None,0
8958,46,Female,6,58.6,69.4,Fatigued,None,0
8959,59,Female,5,49.9,58.9,Energized,None,0
8960,55,Male,7,60.5,72.3,Neutral,None,0
8961,60,Female,3,50.8,45.3,Energized,None,0
8962,47,Male,0,22.0,6.2,Fatigued,None,1
8963,43,Female,2,37.5,40.0,Fatigued,None,0
8964,59,Male,4,59.0,32.1,Neutral,None,0
8965,54,Female,1,37.5,28.1,Fatigued,None,1
8966,44,Male,2,29.5,33.2,Neutral,None,0
8967,52,Male,0,29.8,14.0,Neutral,None,1
8968,45,Female,3,49.4,32.5,Neutral,Knee,1
8969,44,Female,2,49.9,34.6,Energized,None,0
8970,56,Female,1,27.4,11.1,Fatigued,None,0
8971,46,Male,3,39.4,39.8,Neutral,None,1
8972,45,Male,3,38.0,43.5,Neutral,None,0
8973,41,Female,3,38.5,38.7,Fatigued,Shoulder,0
8974,50,Male,4,54.1,50.9,Energized,Shoulder,0
8975,46,Male,1,40.9,33.1,Fatigued,None,1
8976,60,Female,5,65.5,66.5,Fatigued,None,0
8977,47,Male,0,29.1,6.8,Fatigued,None,1
8978,44,Male,3,30.9,15.1,Energized,None,0
8979,57,Male,4,56.7,51.1,Fatigued,None,1
8980,55,Female,6,61.6,70.0,Energized,None,0
8981,53,Female,4,50.6,29.5,Neutral,None,0
8982,51,Male,2,27.2,24.3,Fatigued,None,1
8983,56,Female,3,43.0,47.8,Neutral,None,0
8984,44,Male,3,33.1,30.4,Neutral,None,0
8985,53,Female,3,49.8,55.1,Neutral,None,0
8986,45,Female,2,35.7,41.2,Neutral,None,1
8987,54,Female,3,39.8,33.1,Neutral,None,0
8988,46,Male,2,24.6,18.6,Fatigued,Knee,0
8989,53,Female,4,60.3,46.7,Energized,None,0
8990,57,Female,4,47.4,45.0,Energized,Back,1
8991,40,Female,1,35.9,11.2,Energized,None,0
8992,45,Female,5,47.6,35.2,Energized,None,0
8993,42,Female,4,33.5,14.0,Neutral,None,1
8994,44,Male,2,34.7,27.1,Energized,None,1
8995,51,Female,0,26.3,33.5,Neutral,None,0
8996,50,Female,4,52.9,26.5,Neutral,None,1
8997,52,Female,3,41.4,33.9,Neutral,None,0
8998,55,Male,6,52.8,54.3,Energized,None,0
8999,57,Male,0,15.0,6.0,Fatigued,Back,0
9000,56,Male,0,30.5,27.8,Neutral,None,1
9001,56,Male,6,52.0,47.1,Energized,None,0
9002,50,Male,6,73.2,47.1,Fatigued,None,0
9003,59,Female,0,31.5,10.4,Fatigued,None,1
9004,49,Male,4,55.6,41.1,Fatigued,None,0
9005,55,Male,2,37.5,6.4,Neutral,None,0
9006,41,Male,4,52.0,48.5,Neutral,None,0
9007,56,Male,5,46.1,36.2,Neutral,None,0
9008,59,Female,1,23.2,15.8,Fatigued,None,1
9009,49,Male,2,40.2,26.5,Fatigued,None,0
9010,52,Male,0,35.7,7.1,Fatigued,None,1
9011,51,Female,0,10.5,14.2,Fatigued,None,0
9012,54,Female,0,25.0,9.7,Fatigued,None,0
9013,46,Male,5,73.4,62.2,Neutral,None,0
9014,60,Female,2,44.8,38.3,Fatigued,None,1
9015,52,Female,3,60.4,48.1,Fatigued,None,1
9016,51,Female,5,48.7,50.8,Neutral,Knee,0
9017,51,Male,3,40.4,27.0,Energized,None,0
9018,41,Female,3,54.7,31.2,Fatigued,None,0
9019,44,Male,0,36.2,19.7,Fatigued,None,0
9020,41,Male,4,49.1,34.9,Neutral,None,0
9021,59,Male,1,22.4,24.1,Fatigued,Back,1
9022,52,Male,5,66.6,57.0,Neutral,None,0
9023,42,Female,2,65.1,49.0,Neutral,Knee,0
9024,50,Female,4,34.3,27.3,Fatigued,None,0
9025,55,Male,4,64.0,40.6,Energized,None,0
9026,40,Male,4,45.3,59.4,Energized,None,0
9027,58,Male,2,36.7,26.9,Fatigued,None,1
9028,50,Female,2,42.7,40.5,Neutral,None,1
9029,48,Female,5,42.9,32.3,Neutral,None,1
9030,53,Female,0,29.6,12.0,Fatigued,None,1
9031,48,Female,2,23.9,35.0,Fatigued,None,0
9032,46,Female,4,54.8,31.8,Neutral,Back,0
9033,55,Female,5,77.3,86.4,Energized,None,1
9034,42,Male,3,38.6,36.3,Neutral,Back,1
9035,58,Female,4,48.3,36.0,Fatigued,None,1
9036,43,Female,4,48.8,47.9,Fatigued,None,0
9037,46,Female,0,39.9,31.0,Energized,Knee,1
9038,51,Female,4,54.1,38.8,Energized,None,1
9039,57,Female,5,64.2,50.3,Neutral,Back,0
9040,44,Female,7,59.9,67.4,Neutral,None,0
9041,49,Female,0,34.3,21.8,Neutral,None,0
9042,51,Male,4,16.3,26.2,Neutral,Back,0
9043,47,Male,3,51.7,44.9,Energized,None,0
9044,58,Female,0,17.8,17.4,Fatigued,Knee,1
9045,54,Male,4,46.7,45.1,Neutral,None,0
9046,40,Female,1,42.5,19.3,Neutral,None,0
9047,42,Female,3,29.6,29.6,Fatigued,None,0
9048,57,Female,2,50.9,53.0,Energized,Shoulder,0
9049,57,Female,3,43.8,40.2,Neutral,Back,0
9050,41,Male,3,59.5,57.2,Fatigued,None,1
9051,44,Female,3,36.0,27.9,Fatigued,None,0
9052,40,Female,4,31.9,38.6,Fatigued,None,1
9053,49,Male,2,39.7,37.8,Neutral,Knee,0
9054,59,Male,4,55.9,62.9,Neutral,Knee,0
9055,49,Female,5,61.7,68.1,Fatigued,None,0
9056,44,Female,2,28.6,13.1,Neutral,None,0
9057,57,Female,3,28.8,40.9,Fatigued,None,1
9058,60,Female,4,46.9,60.3,Fatigued,None,0
9059,54,Male,4,55.2,41.9,Energized,None,0
9060,59,Male,3,49.7,30.9,Energized,None,0
9061,47,Male,4,65.7,52.6,Neutral,None,0
9062,56,Female,0,26.3,14.9,Neutral,None,1
9063,51,Male,3,26.6,24.8,Fatigued,None,0
9064,60,Female,3,57.0,31.6,Energized,Shoulder,0
9065,51,Female,0,32.0,30.7,Neutral,None,0
9066,40,Female,3,47.8,30.3,Fatigued,None,1
9067,43,Male,4,57.7,43.8,Energized,None,0
9068,47,Female,5,67.6,59.9,Fatigued,None,0
9069,40,Male,1,34.8,7.7,Neutral,None,1
9070,54,Male,7,76.8,57.9,Fatigued,Knee,1
9071,57,Male,4,55.5,43.4,Neutral,Back,0
9072,40,Female,3,38.4,42.5,Energized,None,0
9073,50,Male,2,37.7,30.7,Neutral,None,0
9074,41,Female,4,56.2,27.5,Neutral,None,0
9075,40,Male,5,47.9,62.8,Energized,None,0
9076,51,Male,3,53.9,49.9,Neutral,None,0
9077,55,Male,4,51.6,47.7,Fatigued,None,1
9078,49,Female,3,48.8,41.0,Fatigued,None,1
9079,57,Female,3,59.4,51.4,Fatigued,None,1
9080,54,Female,2,43.6,55.1,Fatigued,None,0
9081,56,Female,4,50.7,54.2,Energized,None,0
9082,49,Female,3,44.2,40.1,Neutral,None,0
9083,42,Female,2,38.7,17.1,Neutral,None,1
9084,60,Female,3,48.1,40.7,Energized,None,0
9085,55,Female,5,68.6,67.0,Fatigued,Back,0
9086,45,Male,4,43.9,40.8,Fatigued,None,1
9087,42,Female,2,33.1,21.3,Fatigued,Shoulder,1
9088,48,Female,6,72.9,72.0,Neutral,None,0
9089,50,Female,0,24.3,2.3,Fatigued,Knee,1
9090,60,Female,0,32.2,24.8,Fatigued,Knee,1
9091,52,Male,1,29.1,15.2,Fatigued,None,1
9092,57,Female,1,18.2,0.0,Fatigued,None,0
9093,43,Male,1,37.0,19.0,Neutral,None,0
9094,47,Female,4,61.2,50.0,Energized,None,1
9095,52,Female,4,49.4,50.2,Neutral,None,0
9096,49,Female,4,35.2,42.0,Energized,None,0
9097,41,Male,4,51.1,32.6,Energized,None,0
9098,47,Male,5,47.4,49.9,Energized,Knee,0
9099,45,Male,2,13.8,11.6,Fatigued,Back,1
9100,55,Male,4,49.2,41.0,Fatigued,None,0
9101,57,Female,4,55.2,37.6,Neutral,None,0
9102,56,Female,6,71.8,65.4,Fatigued,Back,0
9103,45,Female,2,57.6,70.1,Neutral,Back,0
9104,52,Female,0,36.5,36.8,Energized,Knee,0
9105,53,Male,4,59.3,39.7,Neutral,None,0
9106,60,Male,4,37.2,39.3,Fatigued,None,0
9107,49,Male,2,56.2,35.0,Fatigued,None,0
9108,50,Female,4,62.7,52.8,Neutral,Back,1
9109,52,Female,0,26.3,22.3,Neutral,None,0
9110,51,Female,6,66.8,62.1,Fatigued,None,0
9111,48,Male,1,40.8,18.3,Fatigued,Shoulder,0
9112,43,Male,0,44.7,33.9,Energized,None,1
9113,46,Female,0,28.5,1.9,Neutral,None,0
9114,41,Male,3,37.5,35.6,Neutral,None,1
9115,46,Female,1,30.1,5.2,Neutral,None,1
9116,48,Male,4,59.0,39.2,Neutral,None,0
9117,44,Male,5,35.8,50.3,Fatigued,None,0
9118,54,Female,2,10.0,8.2,Neutral,None,1
9119,57,Male,4,58.9,30.7,Neutral,None,1
9120,43,Female,0,32.7,9.1,Fatigued,None,1
9121,58,Female,3,45.2,29.3,Fatigued,Back,0
9122,59,Female,2,26.9,10.8,Fatigued,None,0
9123,46,Female,2,22.9,27.0,Fatigued,None,1
9124,47,Female,4,43.7,26.4,Neutral,None,0
9125,56,Male,1,38.6,18.4,Fatigued,None,0
9126,52,Female,5,49.1,50.9,Fatigued,Back,0
9127,60,Female,4,59.0,46.1,Energized,None,1
9128,50,Male,4,40.5,36.2,Energized,None,1
9129,40,Female,6,54.8,50.2,Neutral,None,0
9130,41,Female,6,67.0,51.3,Neutral,None,0
9131,56,Female,4,46.2,36.7,Fatigued,Back,0
9132,44,Female,3,41.7,42.4,Energized,None,0
9133,45,Male,2,33.6,22.5,Neutral,None,1
9134,46,Female,4,41.7,42.5,Fatigued,Back,0
9135,60,Male,3,48.5,50.4,Neutral,None,0
9136,54,Male,6,64.8,68.4,Neutral,Knee,0
9137,58,Female,2,42.3,18.4,Fatigued,None,0
9138,55,Female,2,33.8,31.4,Energized,None,0
9139,52,Male,2,38.0,39.5,Fatigued,None,1
9140,44,Female,5,71.0,54.7,Energized,None,1
9141,42,Female,1,20.8,0.0,Energized,None,0
9142,42,Female,3,63.9,42.5,Neutral,None,0
9143,58,Female,3,46.0,39.9,Fatigued,Back,1
9144,53,Female,0,28.2,20.0,Neutral,None,1
9145,55,Male,3,54.5,37.0,Energized,Back,1
9146,56,Male,3,24.3,6.8,Energized,None,0
9147,43,Female,0,43.8,9.1,Neutral,None,1
9148,52,Male,3,63.6,50.4,Energized,Back,0
9149,47,Female,6,70.9,85.4,Energized,None,0
9150,58,Female,7,44.0,56.8,Energized,None,1
9151,44,Female,3,52.6,54.4,Neutral,None,0
9152,41,Male,3,61.5,35.2,Neutral,None,0
9153,54,Male,2,55.4,31.2,Fatigued,None,0
9154,41,Male,7,50.9,37.0,Energized,None,0
9155,50,Female,2,50.2,38.8,Neutral,None,0
9156,52,Male,3,63.0,37.6,Fatigued,Back,1
9157,49,Female,0,30.3,21.1,Fatigued,None,1
9158,42,Male,2,25.5,17.7,Fatigued,None,1
9159,44,Female,0,38.3,39.4,Neutral,None,1
9160,42,Male,4,60.5,68.2,Neutral,None,0
9161,45,Female,4,48.6,21.3,Fatigued,None,1
9162,52,Male,4,38.1,45.0,Energized,None,0
9163,49,Male,2,49.8,27.5,Fatigued,None,0
9164,58,Female,5,47.3,55.1,Fatigued,None,0
9165,47,Male,0,34.0,3.6,Fatigued,None,0
9166,57,Female,2,55.6,52.2,Energized,None,1
9167,42,Female,4,33.4,47.0,Fatigued,Knee,0
9168,56,Female,6,69.1,50.4,Neutral,None,0
9169,47,Female,2,37.9,27.1,Neutral,None,1
9170,49,Male,3,43.2,38.2,Neutral,Back,1
9171,41,Male,3,50.1,47.2,Neutral,Back,0
9172,51,Male,5,47.3,48.5,Energized,None,1
9173,45,Male,0,18.2,17.0,Fatigued,None,0
9174,41,Male,3,27.2,27.9,Neutral,Back,1
9175,60,Male,2,52.3,42.3,Fatigued,None,1
9176,42,Female,0,26.3,0.0,Neutral,None,1
9177,56,Female,1,40.7,25.1,Fatigued,Back,1
9178,46,Male,7,60.1,76.6,Energized,None,0
9179,60,Male,2,28.4,38.3,Neutral,None,0
9180,44,Male,6,66.5,65.0,Neutral,None,0
9181,40,Male,2,43.3,30.7,Fatigued,Back,0
9182,47,Female,6,57.6,72.5,Energized,None,0
9183,51,Male,4,53.0,45.5,Fatigued,None,0
9184,53,Male,1,25.4,29.1,Fatigued,None,1
9185,55,Female,4,60.6,49.2,Fatigued,None,0
9186,49,Female,2,52.9,36.8,Energized,None,1
9187,54,Female,3,52.6,30.3,Neutral,None,0
9188,60,Female,3,41.3,23.2,Fatigued,None,0
9189,54,Male,3,45.6,47.6,Neutral,None,0
9190,49,Male,4,65.7,70.1,Neutral,None,0
9191,60,Male,5,67.8,60.0,Neutral,None,1
9192,46,Male,2,59.9,38.3,Fatigued,Back,1
9193,42,Female,6,52.2,66.3,Energized,None,0
9194,41,Female,6,51.3,59.0,Energized,None,1
9195,45,Male,0,31.3,0.0,Fatigued,None,1
9196,60,Male,0,34.1,27.0,Fatigued,Back,0
9197,48,Male,3,43.6,23.4,Fatigued,None,1
9198,49,Female,4,46.1,42.9,Neutral,Knee,1
9199,43,Male,2,52.7,31.9,Neutral,None,1
9200,42,Male,2,39.1,23.1,Fatigued,Back,0
9201,48,Female,4,37.8,39.4,Energized,None,0
9202,56,Male,4,39.0,48.4,Neutral,Back,0
9203,53,Male,2,42.5,31.6,Neutral,Knee,1
9204,49,Male,5,85.0,81.6,Energized,None,0
9205,52,Male,4,40.2,55.4,Fatigued,None,1
9206,51,Male,3,41.9,51.2,Energized,None,0
9207,40,Male,4,74.0,56.4,Fatigued,None,1
9208,58,Female,1,30.2,15.3,Neutral,None,1
9209,58,Female,3,49.6,39.5,Fatigued,None,0
9210,45,Female,2,58.8,50.7,Neutral,None,0
9211,52,Female,0,20.5,20.9,Neutral,Back,1
9212,58,Male,2,36.9,2.5,Neutral,None,0
9213,52,Female,2,35.2,30.7,Fatigued,None,0
9214,60,Male,4,34.8,13.7,Fatigued,None,0
9215,43,Male,4,65.7,52.7,Neutral,Shoulder,0
9216,41,Male,1,29.1,14.3,Fatigued,Shoulder,1
9217,54,Male,0,21.2,2.2,Fatigued,None,1
9218,51,Female,5,50.6,58.8,Neutral,None,1
9219,46,Male,0,39.3,13.2,Neutral,Back,1
9220,59,Male,2,41.1,30.5,Energized,None,0
9221,57,Male,3,37.1,24.2,Neutral,None,1
9222,52,Male,5,59.1,55.3,Energized,None,0
9223,56,Male,5,63.1,66.1,Neutral,Shoulder,0
9224,43,Male,4,49.8,36.1,Fatigued,None,1
9225,53,Male,2,37.7,35.2,Neutral,None,1
9226,59,Female,4,60.2,50.7,Neutral,None,0
9227,52,Male,2,38.2,29.6,Neutral,Back,1
9228,42,Male,2,56.1,34.5,Energized,Shoulder,1
9229,57,Female,3,37.4,41.4,Energized,None,1
9230,53,Female,4,42.2,47.8,Neutral,None,1
9231,54,Male,0,21.0,9.2,Fatigued,None,0
9232,42,Male,0,27.6,15.8,Neutral,None,1
9233,40,Female,5,55.0,59.9,Neutral,None,1
9234,56,Male,5,41.7,51.3,Neutral,Shoulder,0
9235,42,Female,4,51.0,42.4,Fatigued,None,1
9236,53,Male,3,50.7,52.0,Neutral,None,0
9237,42,Female,5,40.3,53.8,Energized,Knee,1
9238,52,Female,4,44.8,63.5,Fatigued,Knee,0
9239,54,Female,4,55.7,32.2,Neutral,None,0
9240,57,Male,2,29.1,31.6,Fatigued,None,1
9241,53,Male,2,36.8,39.9,Energized,None,1
9242,60,Male,3,55.9,53.0,Fatigued,None,0
9243,42,Female,2,58.0,36.5,Energized,None,1
9244,58,Female,2,44.4,18.6,Fatigued,None,0
9245,47,Male,3,43.3,52.0,Energized,None,1
9246,43,Female,2,35.0,22.7,Neutral,None,1
9247,43,Male,5,64.1,54.1,Neutral,None,1
9248,58,Male,1,46.3,48.8,Neutral,None,0
9249,50,Female,3,33.4,19.0,Fatigued,Back,1
9250,40,Male,4,59.1,57.7,Neutral,Shoulder,0
9251,47,Male,3,38.9,26.9,Neutral,None,1
9252,54,Male,3,36.4,25.4,Fatigued,None,0
9253,40,Female,3,43.5,38.4,Energized,None,1
9254,46,Female,5,64.9,64.2,Fatigued,None,1
9255,60,Female,7,68.1,78.6,Energized,None,0
9256,59,Female,4,52.8,57.2,Neutral,None,0
9257,59,Female,5,58.5,47.2,Energized,None,0
9258,50,Male,0,34.7,5.9,Neutral,None,0
9259,53,Female,5,53.9,48.5,Energized,None,0
9260,55,Female,6,66.3,66.6,Energized,None,0
9261,53,Female,4,43.4,39.6,Fatigued,None,0
9262,51,Female,5,61.5,19.4,Fatigued,None,1
9263,56,Female,3,53.6,23.5,Fatigued,None,1
9264,53,Male,2,47.0,31.1,Energized,None,0
9265,49,Male,5,62.5,64.8,Fatigued,None,0
9266,53,Female,4,54.6,38.3,Fatigued,None,1
9267,57,Female,4,61.7,58.2,Energized,Back,0
9268,48,Female,4,27.3,18.7,Fatigued,None,1
9269,56,Male,5,63.5,59.3,Neutral,None,1
9270,45,Male,4,69.8,57.5,Energized,None,0
9271,47,Female,2,33.8,31.6,Energized,None,0
9272,52,Female,3,37.7,23.8,Fatigued,Shoulder,0
9273,57,Female,7,77.9,58.5,Energized,None,0
9274,44,Male,4,40.7,47.6,Energized,Back,1
9275,45,Female,6,53.3,41.4,Energized,None,0
9276,60,Female,5,56.7,45.6,Fatigued,None,0
9277,58,Female,4,42.0,54.9,Fatigued,None,0
9278,43,Male,2,48.8,36.1,Neutral,None,1
9279,46,Male,2,32.1,29.7,Fatigued,None,0
9280,43,Female,4,53.6,53.0,Neutral,None,0
9281,50,Male,3,47.8,44.8,Neutral,None,0
9282,51,Female,5,71.6,60.6,Energized,None,0
9283,53,Male,5,66.7,49.3,Fatigued,None,0
9284,52,Female,2,34.7,54.2,Energized,None,1
9285,49,Male,4,37.4,35.8,Neutral,Back,0
9286,57,Male,3,53.4,45.0,Fatigued,None,0
9287,55,Female,2,33.5,31.2,Energized,Shoulder,1
9288,44,Female,3,41.6,30.5,Fatigued,Back,0
9289,47,Male,5,44.4,42.9,Energized,None,0
9290,53,Male,3,51.8,55.8,Fatigued,Back,0
9291,44,Female,2,33.5,19.4,Fatigued,None,0
9292,47,Male,3,44.6,41.4,Fatigued,None,0
9293,45,Female,2,39.8,38.9,Neutral,None,1
9294,55,Male,3,46.8,36.3,Energized,None,1
9295,43,Female,1,41.6,24.9,Fatigued,None,1
9296,51,Female,5,52.6,60.9,Neutral,None,0
9297,50,Female,2,32.6,24.9,Fatigued,None,0
9298,42,Male,4,31.4,14.9,Fatigued,None,0
9299,51,Female,1,36.0,38.0,Energized,None,0
9300,44,Male,7,63.4,56.9,Neutral,None,0
9301,45,Female,3,37.9,36.1,Neutral,None,0
9302,58,Male,5,55.6,39.6,Fatigued,None,1
9303,57,Female,5,63.6,51.7,Energized,None,0
9304,55,Male,4,61.1,46.2,Neutral,None,0
9305,50,Female,5,39.6,46.5,Fatigued,None,1
9306,44,Male,1,31.4,11.9,Energized,None,0
9307,48,Male,4,59.6,69.6,Energized,None,0
9308,42,Male,2,56.0,38.2,Energized,None,1
9309,47,Male,5,46.8,57.2,Neutral,None,0
9310,45,Male,6,73.8,66.8,Neutral,None,0
9311,43,Male,6,46.5,63.2,Fatigued,None,0
9312,51,Female,1,46.5,7.2,Fatigued,None,1
9313,51,Male,3,42.2,29.1,Fatigued,None,0
9314,60,Female,3,60.6,40.1,Fatigued,None,0
9315,55,Male,1,30.4,14.9,Neutral,None,0
9316,49,Female,1,31.9,26.1,Fatigued,Back,1
9317,53,Male,3,43.7,42.7,Neutral,None,1
9318,52,Female,7,49.6,59.1,Energized,Back,0
9319,48,Female,4,32.4,35.7,Fatigued,None,0
9320,46,Male,4,55.1,72.0,Neutral,Shoulder,0
9321,51,Female,3,54.9,45.7,Fatigued,None,0
9322,44,Male,4,56.1,25.8,Fatigued,None,1
9323,57,Female,6,47.5,61.5,Neutral,None,0
9324,43,Male,4,54.8,53.0,Fatigued,None,0
9325,41,Male,0,20.1,21.6,Fatigued,None,1
9326,42,Male,3,49.1,45.5,Fatigued,None,1
9327,51,Female,7,76.3,64.1,Energized,None,0
9328,42,Male,3,48.7,48.3,Energized,None,0
9329,43,Female,4,64.7,53.3,Energized,None,0
9330,45,Female,1,33.5,32.2,Energized,Knee,0
9331,51,Male,1,32.8,36.9,Neutral,Knee,0
9332,58,Female,5,55.7,51.6,Energized,Shoulder,1
9333,49,Female,2,26.6,32.1,Energized,None,0
9334,40,Female,2,36.0,38.3,Energized,None,1
9335,56,Female,3,41.8,37.5,Neutral,None,0
9336,55,Female,6,57.2,78.2,Energized,None,0
9337,48,Female,1,37.7,34.3,Neutral,None,1
9338,60,Male,5,40.2,39.2,Energized,None,0
9339,48,Male,2,28.5,26.9,Fatigued,None,1
9340,48,Male,5,66.3,66.8,Energized,None,0
9341,51,Male,7,44.9,76.7,Energized,None,0
9342,48,Male,2,46.2,39.3,Neutral,None,0
9343,54,Female,1,31.3,23.5,Fatigued,None,1
9344,41,Male,1,36.6,35.9,Fatigued,None,1
9345,50,Female,5,70.6,58.1,Fatigued,None,0
9346,50,Female,1,33.7,12.0,Fatigued,None,0
9347,47,Male,2,46.3,40.2,Neutral,None,1
9348,45,Male,2,40.6,26.5,Fatigued,Shoulder,1
9349,60,Female,3,43.9,64.1,Neutral,None,0
9350,59,Female,0,27.7,16.4,Energized,None,0
9351,46,Female,5,62.0,63.1,Fatigued,None,0
9352,42,Male,5,47.7,42.6,Energized,None,0
9353,47,Female,3,33.7,44.5,Fatigued,None,0
9354,57,Male,4,50.7,45.1,Energized,Knee,1
9355,56,Female,4,51.9,44.7,Energized,None,0
9356,50,Female,4,31.8,34.9,Neutral,None,1
9357,41,Male,3,44.9,24.5,Energized,None,1
9358,60,Male,3,32.7,28.8,Fatigued,None,0
9359,58,Male,4,56.3,53.6,Fatigued,None,1
9360,46,Male,4,32.0,20.5,Neutral,None,1
9361,57,Female,2,59.3,49.9,Neutral,None,1
9362,47,Male,2,36.6,25.6,Fatigued,None,0
9363,53,Female,2,31.4,28.1,Fatigued,None,1
9364,46,Male,3,42.2,13.8,Neutral,Back,1
9365,60,Female,3,50.6,42.5,Fatigued,Back,0
9366,43,Female,3,53.9,31.5,Fatigued,None,1
9367,56,Female,3,42.3,32.6,Energized,None,1
9368,44,Female,5,40.6,29.6,Fatigued,Knee,0
9369,51,Male,0,17.9,0.1,Fatigued,None,1
9370,48,Female,4,52.9,44.8,Fatigued,None,1
9371,59,Male,4,59.9,47.2,Neutral,Knee,0
9372,52,Male,3,56.2,51.9,Neutral,None,1
9373,57,Male,3,46.7,19.7,Neutral,Back,0
9374,59,Female,5,64.7,56.8,Fatigued,None,0
9375,48,Female,2,59.1,38.6,Neutral,Knee,1
9376,43,Female,5,66.9,53.9,Neutral,None,0
9377,60,Male,5,64.2,48.0,Neutral,None,0
9378,47,Male,4,41.9,52.0,Neutral,None,1
9379,40,Female,5,64.6,77.8,Neutral,None,0
9380,56,Female,4,54.6,30.2,Fatigued,None,1
9381,48,Male,3,51.5,31.5,Fatigued,None,1
9382,59,Female,6,72.6,56.3,Neutral,None,0
9383,52,Male,2,43.6,29.0,Fatigued,None,0
9384,41,Male,2,39.0,42.1,Neutral,None,0
9385,52,Male,2,29.3,29.9,Neutral,None,1
9386,48,Male,4,47.0,42.0,Energized,None,0
9387,59,Male,2,42.1,31.2,Fatigued,None,1
9388,45,Female,6,62.8,58.2,Neutral,None,0
9389,40,Female,3,47.4,46.1,Energized,None,1
9390,44,Male,5,64.6,65.9,Neutral,None,0
9391,42,Female,2,48.7,40.3,Neutral,None,0
9392,43,Female,2,39.4,7.7,Fatigued,Knee,1
